Q1001	https://commons.wikimedia.org/wiki/File:Portrait_Gandhi.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Portrait_Gandhi.jpg/180px-Portrait_Gandhi.jpg	pd
Q1004137	https://commons.wikimedia.org/wiki/File:Bull_Connor_(1960).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Bull_Connor_%281960%29.jpg/180px-Bull_Connor_%281960%29.jpg	pd
Q100937	https://commons.wikimedia.org/wiki/File:Astaire,_Fred_-_Never_Get_Rich.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Astaire%2C_Fred_-_Never_Get_Rich.jpg/180px-Astaire%2C_Fred_-_Never_Get_Rich.jpg	pd
Q100948	https://commons.wikimedia.org/wiki/File:Rachel-Carson.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Rachel-Carson.jpg/180px-Rachel-Carson.jpg	pd
Q102289	https://commons.wikimedia.org/wiki/File:BuckminsterFuller1.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/BuckminsterFuller1.jpg/180px-BuckminsterFuller1.jpg	cc-by-3.0
Q102341	https://commons.wikimedia.org/wiki/File:Farrah_Fawcett_1977.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Farrah_Fawcett_1977.JPG/180px-Farrah_Fawcett_1977.JPG	pd
Q102462	https://commons.wikimedia.org/wiki/File:Annex_-_Stewart,_James_(Call_Northside_777)_01.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Annex_-_Stewart%2C_James_%28Call_Northside_777%29_01.jpg/180px-Annex_-_Stewart%2C_James_%28Call_Northside_777%29_01.jpg	pd
Q102870	https://commons.wikimedia.org/wiki/File:Harriet_Tubman_by_Squyer,_NPG,_c1885.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Harriet_Tubman_by_Squyer%2C_NPG%2C_c1885.jpg/180px-Harriet_Tubman_by_Squyer%2C_NPG%2C_c1885.jpg	pd
Q103767	https://commons.wikimedia.org/wiki/File:Portrait_of_Charlie_Parker_in_1947.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Portrait_of_Charlie_Parker_in_1947.jpg/180px-Portrait_of_Charlie_Parker_in_1947.jpg	pd
Q103774	https://commons.wikimedia.org/wiki/File:Ravi_Shankar_2009_crop.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Ravi_Shankar_2009_crop.jpg/180px-Ravi_Shankar_2009_crop.jpg	cc-by-sa-4.0
Q103846	https://commons.wikimedia.org/wiki/File:GrouchoCaricature.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/GrouchoCaricature.jpg/180px-GrouchoCaricature.jpg	cc-by-sa-2.5
Q10390	https://commons.wikimedia.org/wiki/File:John_McCain_official_portrait_2009.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/John_McCain_official_portrait_2009.jpg/180px-John_McCain_official_portrait_2009.jpg	pd
Q103949	https://commons.wikimedia.org/wiki/File:Busterkeaton_edit.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Busterkeaton_edit.jpg/180px-Busterkeaton_edit.jpg	pd
Q104000	https://commons.wikimedia.org/wiki/File:Lauren_Bacall_1945_(cropped).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Lauren_Bacall_1945_%28cropped%29.jpg/180px-Lauren_Bacall_1945_%28cropped%29.jpg	pd
Q104266	https://commons.wikimedia.org/wiki/File:MelBrooksApr10.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/MelBrooksApr10.jpg/180px-MelBrooksApr10.jpg	cc-by-sa-3.0
Q104372	https://commons.wikimedia.org/wiki/File:Doris_Day_-_1957.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Doris_Day_-_1957.JPG/180px-Doris_Day_-_1957.JPG	pd
Q1047261	https://commons.wikimedia.org/wiki/File:HOF_Stengel_Casey_plaque.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/HOF_Stengel_Casey_plaque.jpg/180px-HOF_Stengel_Casey_plaque.jpg	pd
Q1048	https://commons.wikimedia.org/wiki/File:Gaius_Iulius_Caesar_(Vatican_Museum).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Gaius_Iulius_Caesar_%28Vatican_Museum%29.jpg/180px-Gaius_Iulius_Caesar_%28Vatican_Museum%29.jpg	pd
Q10520	https://commons.wikimedia.org/wiki/File:Beckswimbledon.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Beckswimbledon.jpg/180px-Beckswimbledon.jpg	cc-by-sa-3.0
Q105550	https://commons.wikimedia.org/wiki/File:Rodney_George_Laver.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Rodney_George_Laver.jpg/180px-Rodney_George_Laver.jpg	cc0
Q105756	https://commons.wikimedia.org/wiki/File:Updike_29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Updike_29.jpg/180px-Updike_29.jpg	pd
Q106143	https://commons.wikimedia.org/wiki/File:Samuel_Pepys.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Samuel_Pepys.jpg/180px-Samuel_Pepys.jpg	pd
Q106275	https://commons.wikimedia.org/wiki/File:Juliette_Binoche_Cannes_2017.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Juliette_Binoche_Cannes_2017.jpg/180px-Juliette_Binoche_Cannes_2017.jpg	cc-by-sa-3.0
Q106465	https://commons.wikimedia.org/wiki/File:John_Grisham_crop.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/John_Grisham_crop.jpg/180px-John_Grisham_crop.jpg	cc-by-2.0
Q1065595	https://commons.wikimedia.org/wiki/File:Charles_Murray_Speaking_at_FreedomFest.jpeg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Charles_Murray_Speaking_at_FreedomFest.jpeg/180px-Charles_Murray_Speaking_at_FreedomFest.jpeg	cc-by-sa-2.0
Q10664	https://commons.wikimedia.org/wiki/File:Right_Honourable_Neville_Chamberlain._Wellcome_M0003096.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Right_Honourable_Neville_Chamberlain._Wellcome_M0003096.jpg/180px-Right_Honourable_Neville_Chamberlain._Wellcome_M0003096.jpg	pd
Q106662	https://commons.wikimedia.org/wiki/File:John_Lydon,_Primavera_Sound_Festival_2011.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/John_Lydon%2C_Primavera_Sound_Festival_2011.jpg/180px-John_Lydon%2C_Primavera_Sound_Festival_2011.jpg	cc-by-2.0
Q1067	https://commons.wikimedia.org/wiki/File:Portrait_de_Dante.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Portrait_de_Dante.jpg/180px-Portrait_de_Dante.jpg	pd
Q107002	https://commons.wikimedia.org/wiki/File:Evelynwaugh.jpeg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Evelynwaugh.jpeg/180px-Evelynwaugh.jpeg	pd
Q107008	https://commons.wikimedia.org/wiki/File:Count_Basie_in_Rhythm_and_Blues_Revue.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Count_Basie_in_Rhythm_and_Blues_Revue.jpg/180px-Count_Basie_in_Rhythm_and_Blues_Revue.jpg	pd
Q107082	https://commons.wikimedia.org/wiki/File:Mother_Jones_1902-11-04.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Mother_Jones_1902-11-04.jpg/180px-Mother_Jones_1902-11-04.jpg	pd
Q107190	https://commons.wikimedia.org/wiki/File:Michael_Llewelyn_Davies_as_Peter_Pan.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Michael_Llewelyn_Davies_as_Peter_Pan.jpg/180px-Michael_Llewelyn_Davies_as_Peter_Pan.jpg	pd
Q1076161	https://commons.wikimedia.org/wiki/File:Dwight_Gooden_2008-09-28.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Dwight_Gooden_2008-09-28.jpg/180px-Dwight_Gooden_2008-09-28.jpg	cc-by-2.0
Q109053	https://commons.wikimedia.org/wiki/File:Art_Tatum,_Vogue_Room_1948_(Gottlieb).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Art_Tatum%2C_Vogue_Room_1948_%28Gottlieb%29.jpg/180px-Art_Tatum%2C_Vogue_Room_1948_%28Gottlieb%29.jpg	pd
Q1091285	https://commons.wikimedia.org/wiki/File:HollyWoodlawnMay07.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/HollyWoodlawnMay07.jpg/180px-HollyWoodlawnMay07.jpg	cc-by-sa-3.0
Q10993	https://commons.wikimedia.org/wiki/File:TigerWoodsOct2011.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/TigerWoodsOct2011.jpg/180px-TigerWoodsOct2011.jpg	cc-by-sa-3.0
Q1111386	https://commons.wikimedia.org/wiki/File:Robert_Moses_with_Battery_Bridge_model.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Robert_Moses_with_Battery_Bridge_model.jpg/180px-Robert_Moses_with_Battery_Bridge_model.jpg	pd
Q11132	https://commons.wikimedia.org/wiki/File:Sandra_Day_O'Connor_1982.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Sandra_Day_O%27Connor_1982.jpg/180px-Sandra_Day_O%27Connor_1982.jpg	pd
Q11142	https://commons.wikimedia.org/wiki/File:Clarence_Thomas_official_SCOTUS_portrait.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Clarence_Thomas_official_SCOTUS_portrait.jpg/180px-Clarence_Thomas_official_SCOTUS_portrait.jpg	pd
Q1124	https://commons.wikimedia.org/wiki/File:Bill_Clinton_portrait_(2015).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Bill_Clinton_portrait_%282015%29.jpg/180px-Bill_Clinton_portrait_%282015%29.jpg	cc-by-4.0
Q1126349	https://commons.wikimedia.org/wiki/File:Connie_Mack_(1910_baseball_card).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Connie_Mack_%281910_baseball_card%29.jpg/180px-Connie_Mack_%281910_baseball_card%29.jpg	pd
Q11274043	https://commons.wikimedia.org/wiki/File:Jane_Pauley_2012_Shankbone.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Jane_Pauley_2012_Shankbone.JPG/180px-Jane_Pauley_2012_Shankbone.JPG	cc-by-3.0
Q1145222	https://commons.wikimedia.org/wiki/File:Tony_Gwynn_2011.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Tony_Gwynn_2011.jpg/180px-Tony_Gwynn_2011.jpg	cc-by-sa-2.0
Q1145696	https://commons.wikimedia.org/wiki/File:Dennis_Eckersley.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Dennis_Eckersley.jpg/180px-Dennis_Eckersley.jpg	cc-by-2.0
Q11459	https://commons.wikimedia.org/wiki/File:Serena_Williams_at_2013_US_Open.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Serena_Williams_at_2013_US_Open.jpg/180px-Serena_Williams_at_2013_US_Open.jpg	cc-by-2.0
Q1156395	https://commons.wikimedia.org/wiki/File:Peter-lynch.png	https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Peter-lynch.png/180px-Peter-lynch.png	cc-by-sa-4.0
Q11637	https://commons.wikimedia.org/wiki/File:Judy_Garland_The_Harvey_Girls_MGM_Publicity_still.jpeg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Judy_Garland_The_Harvey_Girls_MGM_Publicity_still.jpeg/180px-Judy_Garland_The_Harvey_Girls_MGM_Publicity_still.jpeg	pd
Q1166727	https://commons.wikimedia.org/wiki/File:Daryl_Strawberry_(29297363126).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Daryl_Strawberry_%2829297363126%29.jpg/180px-Daryl_Strawberry_%2829297363126%29.jpg	cc-by-sa-2.0
Q11675	https://commons.wikimedia.org/wiki/File:Eliot_Spitzer.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Eliot_Spitzer.jpg/180px-Eliot_Spitzer.jpg	pd
Q1168491	https://commons.wikimedia.org/wiki/File:Linus_and_Charlie_Brown.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Linus_and_Charlie_Brown.jpg/180px-Linus_and_Charlie_Brown.jpg	pd
Q117012	https://commons.wikimedia.org/wiki/File:Yokoono2.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Yokoono2.jpg/180px-Yokoono2.jpg	cc-by-3.0
Q1173180	https://commons.wikimedia.org/wiki/File:Dave_Douglas_(trumpet).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Dave_Douglas_%28trumpet%29.jpg/180px-Dave_Douglas_%28trumpet%29.jpg	cc-by-sa-2.0
Q117710	https://commons.wikimedia.org/wiki/File:Maazel_08.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Maazel_08.jpg/180px-Maazel_08.jpg	cc-by-2.5
Q11806	https://commons.wikimedia.org/wiki/File:US_History.pdf	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/US_History.pdf/page1-180px-US_History.pdf.jpg	cc-by-sa-3.0
Q11812	https://commons.wikimedia.org/wiki/File:Thomas_Jefferson_by_Rembrandt_Peale_1805_cropped.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Thomas_Jefferson_by_Rembrandt_Peale_1805_cropped.jpg/180px-Thomas_Jefferson_by_Rembrandt_Peale_1805_cropped.jpg	pd
Q11813	https://commons.wikimedia.org/wiki/File:James_Madison.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/James_Madison.jpg/180px-James_Madison.jpg	pd
Q11860	https://commons.wikimedia.org/wiki/File:Silvio_Berlusconi_in_2015.jpeg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Silvio_Berlusconi_in_2015.jpeg/180px-Silvio_Berlusconi_in_2015.jpeg	cc-by-2.0
Q11930	https://commons.wikimedia.org/wiki/File:Kevin_Costner_Césars_2013_3.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Kevin_Costner_C%C3%A9sars_2013_3.jpg/180px-Kevin_Costner_C%C3%A9sars_2013_3.jpg	cc-by-sa-3.0
Q11975	https://commons.wikimedia.org/wiki/File:Britney_Spears_2013.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Britney_Spears_2013.jpg/180px-Britney_Spears_2013.jpg	cc-by-sa-4.0
Q1203	https://commons.wikimedia.org/wiki/File:JohnLennonpeace.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/JohnLennonpeace.jpg/180px-JohnLennonpeace.jpg	cc-by-2.5
Q122003	https://commons.wikimedia.org/wiki/File:Julio_Iglesias09.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Julio_Iglesias09.jpg/180px-Julio_Iglesias09.jpg	cc0
Q1225	https://commons.wikimedia.org/wiki/File:Bruce_Springsteen_Oslo_2019_193031.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Bruce_Springsteen_Oslo_2019_193031.jpg/180px-Bruce_Springsteen_Oslo_2019_193031.jpg	cc-by-sa-4.0
Q122634	https://commons.wikimedia.org/wiki/File:Robin_shoots_with_sir_Guy_by_Louis_Rhead_1912.png	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Robin_shoots_with_sir_Guy_by_Louis_Rhead_1912.png/180px-Robin_shoots_with_sir_Guy_by_Louis_Rhead_1912.png	pd
Q12306	https://commons.wikimedia.org/wiki/File:Millard_Fillmore.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Millard_Fillmore.jpg/180px-Millard_Fillmore.jpg	pd
Q12334423	https://commons.wikimedia.org/wiki/File:Ted_Danson_at_42nd_Emmy_Awards_cropped.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Ted_Danson_at_42nd_Emmy_Awards_cropped.jpg/180px-Ted_Danson_at_42nd_Emmy_Awards_cropped.jpg	cc-by-2.0
Q123867	https://commons.wikimedia.org/wiki/File:Marquis_de_sade.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Marquis_de_sade.jpg/180px-Marquis_de_sade.jpg	pd
Q1247268	https://commons.wikimedia.org/wiki/File:Get_Smart.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Get_Smart.png/180px-Get_Smart.png	pd
Q125121	https://commons.wikimedia.org/wiki/File:Aretha_Franklin_1968.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Aretha_Franklin_1968.jpg/180px-Aretha_Franklin_1968.jpg	pd
Q1254	https://commons.wikimedia.org/wiki/File:Kofi_Annan_2012_(cropped).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Kofi_Annan_2012_%28cropped%29.jpg/180px-Kofi_Annan_2012_%28cropped%29.jpg	pd
Q12591	https://commons.wikimedia.org/wiki/File:Nebukadnessar_II.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Nebukadnessar_II.jpg/180px-Nebukadnessar_II.jpg	pd
Q126019	https://commons.wikimedia.org/wiki/File:Branch_Rickey_1912.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Branch_Rickey_1912.jpg/180px-Branch_Rickey_1912.jpg	pd
Q1261570	https://commons.wikimedia.org/wiki/File:FrankGifford.jpg	https://upload.wikimedia.org/wikipedia/commons/4/48/FrankGifford.jpg	pd
Q126462	https://commons.wikimedia.org/wiki/File:ThomasPaineStamp1969.jpg	https://upload.wikimedia.org/wikipedia/commons/e/e8/ThomasPaineStamp1969.jpg	pd
Q1265202	https://commons.wikimedia.org/wiki/File:Stepin_Fetchit-Chubby_Johnson_in_Bend_of_the_River.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Stepin_Fetchit-Chubby_Johnson_in_Bend_of_the_River.jpg/180px-Stepin_Fetchit-Chubby_Johnson_in_Bend_of_the_River.jpg	pd
Q1268	https://commons.wikimedia.org/wiki/File:Chopin,_by_Wodzinska.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Chopin%2C_by_Wodzinska.JPG/180px-Chopin%2C_by_Wodzinska.JPG	pd
Q1270178	https://commons.wikimedia.org/wiki/File:George_Will.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/George_Will.jpg/180px-George_Will.jpg	cc-by-sa-2.0
Q127494	https://commons.wikimedia.org/wiki/File:Ozzie_Smith_1983.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Ozzie_Smith_1983.jpg/180px-Ozzie_Smith_1983.jpg	cc-by-3.0
Q1276	https://commons.wikimedia.org/wiki/File:Leonard_Cohen_concert_of_the_2008_tour.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Leonard_Cohen_concert_of_the_2008_tour.jpg/180px-Leonard_Cohen_concert_of_the_2008_tour.jpg	cc-by-sa-2.0-fr
Q1277029	https://commons.wikimedia.org/wiki/File:Red_Skelton_1960.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Red_Skelton_1960.jpg/180px-Red_Skelton_1960.jpg	pd
Q128121	https://commons.wikimedia.org/wiki/File:Rolling_Stones_04.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Rolling_Stones_04.jpg/180px-Rolling_Stones_04.jpg	cc-by-sa-3.0
Q128297	https://commons.wikimedia.org/wiki/File:Maria_Callas_1958.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Maria_Callas_1958.jpg/180px-Maria_Callas_1958.jpg	pd
Q128746	https://commons.wikimedia.org/wiki/File:Irving_Berlin_Portrait2.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Irving_Berlin_Portrait2.jpg/180px-Irving_Berlin_Portrait2.jpg	pd
Q128799	https://commons.wikimedia.org/wiki/File:Ricky_Martin_in_store_appearance,_Sydney_Australia_(1).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Ricky_Martin_in_store_appearance%2C_Sydney_Australia_%281%29.jpg/180px-Ricky_Martin_in_store_appearance%2C_Sydney_Australia_%281%29.jpg	cc-by-sa-2.0
